id,author,title,dynasty,genre,lines,line_char_counts,meter_pattern,total_lines,total_chars,is_regular,regular_meter,poem_type
2c176405-66ab-4b86-8ae1-b99f56a3cd7e,宜春頭陀,歌,唐代,诗,"['經世學經世', '學成無用著', '山中樂山中', '樂土堪耕鑿', '癭飄有酒同君酌', '醉臥草廬誰喚覺', '松陰忽聽雙鳴中國醫籍考卷', '七十引作鳩鶴起來日出穿林薄', '見道藏太平部收急救仙方卷', '六十仙授理傷續斷仙方序引']","[5, 5, 5, 5, 7, 7, 12, 13, 12, 12]","5,5,5,5,7,7,12,13,12,12",10,83,False,,其他
,曾纡,谒金门,宋代,词,"['风', '淅沥', '窗外雪', '花初积', '梦破小', '窗人寂寂', '寒威', '无处敌', '强起饮', '君涓滴', '清泪醉', '来沾臆', '歧路即', '今多拥隔', '弟兄', '无信息']","[1, 2, 3, 3, 3, 4, 2, 3, 3, 3, 3, 3, 3, 4, 2, 3]","1,2,3,3,3,4,2,3,3,3,3,3,3,4,2,3",16,45,False,,词
,欧阳修,玉楼春,宋代,词,"['金花盏', '面红烟透', '舞急香', '茵随步皱', '青春才子有新词', '红粉佳人重劝酒', '也知自', '为伤春瘦', '归骑休', '交银烛候', '拟将沈醉为清欢', '无奈醒来还感旧']","[3, 4, 3, 4, 7, 7, 3, 4, 3, 4, 7, 7]","3,4,3,4,7,7,3,4,3,4,7,7",12,56,False,,词
47e454df-52ed-40a5-b0e6-a60519605ada,呂巖,谷神歌,唐代,诗,"['我有一腹空谷虛', '言之道有又還無', '言之無兮不可捨', '言之有兮不可居', '谷兮谷兮太玄妙', '神兮神兮真大道', '保之守之不死名', '修之煉之仙人號', '神得一以靈', '谷得一以盈', '若人能守一', '只此是長生', '本不遠離', '身還不見', '煉之功若成', '自然凡骨變', '谷神不死玄牝門', '出入綿綿道若存', '修煉還須夜半子', '河車般載上崑崙', '龍又吟虎又歗', '風雲際會黃婆叫', '火中姹女正含嬌', '回觀水底嬰兒俏', '嬰兒姹女見黃婆', '兒女相逢兩意和', '金殿玉堂門十二', '金翁木母正來過', '重門過後牢關鎖', '點檢斗牛先下火', '進火消陰始一陽', '千歲仙桃初結果', '曲江東岸金烏飛', '西岸清光玉兔輝', '烏兔走歸峰頂上', '爐中姹女脫青衣', '脫却青衣露素體', '嬰兒領入重幃裏', '十月情濃產一男', '說道長生永不死', '勸君煉勸君修', '谷神不死此中求', '此中悟取玄微處', '與君白日登瀛洲']","[7, 7, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 4, 4, 5, 5, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7]","7,7,7,7,7,7,7,7,5,5,5,5,4,4,5,5,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7",44,288,False,,其他
d79e889a-3212-4cfc-b0ae-720e340a5c73,貫休,上孙使君,唐代,诗,"['聖主得賢臣', '天地方交泰', '恭惟嶽精粹', '多出於昭代', '君侯握文鏡', '獨立塵埃外', '王演俗容儀', '崔陵小風概', '馨香擁蘭雪', '峻秀高嵩岱', '嵇松領歲寒', '莊劒無礱淬', '威稜玉霜直', '匠石金槌大', '詩穿明月珠', '道拍安期背', '中興鸞鳳集', '直道風雲會', '萬卷似無書', '三山如歷塊', '德乎天所縱', '清矣誰堪對', '有法在朝端', '無塵到冠蓋', '具瞻從密勿', '旦夕調鼎鼐', '爲君整衢尊', '爲君戢蕃塞', '豈知吾后意', '憂此毘陵最', '親手賜彤弓', '蒼生是繄賴', '下車鄰寇散', '是物冰壺內', '龔遂愛廉平', '次公太繁碎', '袴襦砧動地', '父母歌闤闠', '雪鏁戈鋋', '非煙遶旌斾', '寧思子產冰', '肯羨任棠薤', '忽如春再來', '不獨天重戴', '昂藏海嶠鶴', '冷碧仙庭檜', '物物動和氣', '家家有新態', '芙蓉開帟幕', '錦帳無纖壒', '鼓角穿凍雲', '恩波動耕耒', '奸回改精魄', '禮教書紳帶', '必于堯舜日', '還似房杜輩', '野人有章句', '格力亦慷慨', '若不入丘門', '世間更誰愛']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",60,299,False,,其他
9059470e-a8c1-4ece-9872-1f465a1dae33,郟滂,六合怀古诗 芳草涧,唐代,诗,"['芳草澗邊灌水光緒志', '作木陰青青別有歲寒心', '卻緣飄落秋風後', '才子臨流亦費吟', '嘉靖志', '注嘉定志', '自此以下二十', '首皆郟滂懷古詩']","[9, 10, 7, 7, 3, 4, 6, 7]","9,10,7,7,3,4,6,7",8,53,False,,其他
3efc7824-a25c-480d-910e-10a80d50715e,釋如淨,偈颂三十八首 其二四,宋代,诗,"['解却禪和布袋頭', '虛空豁達逞風流', '去亦得住亦得', '大用現前無軌則']","[7, 7, 6, 7]","7,7,6,7",4,27,False,,其他
96bcfd09-04f6-4e92-a56a-f88e922912c0,釋法薰,偈颂一百三十三首 其六八,宋代,诗,"['石田乍到', '人事紛紛', '拈得鼻孔', '失却眼睛', '佛法二字不怕爛', '却且聽諸方行棒喝']","[4, 4, 4, 4, 7, 8]","4,4,4,4,7,8",6,31,False,,其他
,严仁,醉桃源・阮郎归,宋代,词,"['拍堤春', '水蘸垂杨', '水流', '花片香', '弄花喈', '柳小鸳鸯', '一双', '随一双', '帘半卷', '露新妆', '春衫', '是柳黄', '倚阑看', '处背斜阳', '风流', '暗断肠']","[3, 4, 2, 3, 3, 4, 2, 3, 3, 3, 2, 3, 3, 4, 2, 3]","3,4,2,3,3,4,2,3,3,3,2,3,3,4,2,3",16,47,False,,词
,贺铸,思越人・朝天子,宋代,词,"['紫府东', '风放夜时', '步莲秾', '李伴人归', '五更钟动笙歌散', '十里月明灯火稀', '香苒苒', '梦依依', '天涯寒', '尽减春衣', '凤凰城阕知何处', '寥落星河一雁飞']","[3, 4, 3, 4, 7, 7, 3, 3, 3, 4, 7, 7]","3,4,3,4,7,7,3,3,3,4,7,7",12,55,False,,词
5ef074fb-669e-4ce2-9392-107b219640f3,詹敦仁,复留侯从効问南汉刘岩改名䶮字音义,唐代,诗,"['伏羲初畫卦', '蒼氏乃製字', '點畫有偏旁', '陰陽貴協比', '古者不嫌名', '周公始稱諱', '始諱猶未酷', '後習轉多忌', '或援他代易', '或變文迴避', '濫觴久滋蔓', '傷心日益熾', '孫休命子名', '吳國尊王意', '覀升僻', '壴臣昷異', '梁復踵已非', '時亦迹舊事', '杰自其一', '蜀闖是其二', '鄙哉化', '名陋矣義', '大唐有天下', '武后擁神器', '私制迄無取', '古音實相類', '囝星', '厓厂埊', '圀及曌作', '史難詳備', '唐祚值傾危', '劉龑懷僭僞', '吁嗟毒蛟輩', '睥睨飛龍位', '龑巖雖同音', '形體殊乖致', '廢學愧未弘', '來問辱不棄', '奇字難雄博', '摛文伏韓智', '因誦鄙所聞', '敢布諸下吏']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 4, 5, 3, 4, 5, 5, 5, 5, 2, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,4,5,3,4,5,5,5,5,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5",42,196,False,,其他
,汪元量,满江红,宋代,词,"['一霎浮云都', '掩尽日无光色', '遥望处浮图', '对峙梵王新阙', '燕子自飞关北外', '杨花闲度楼西侧', '慨金鞍玉勒', '早朝人经年歇', '昭君去', '空愁绝', '文姬去', '难言说', '想琵琶哀', '怨流泪成血', '蝴蝶梦中千种恨', '杜鹃声里三更月', '最无情鸿雁', '自南飞音书缺']","[5, 6, 5, 6, 7, 7, 5, 6, 3, 3, 3, 3, 4, 5, 7, 7, 5, 6]","5,6,5,6,7,7,5,6,3,3,3,3,4,5,7,7,5,6",18,93,False,,词
aceb5131-cf5e-4d71-9591-3ebe788f6d36,王質,赠开怀道人,宋代,诗,"['達磨隻履投西歸', '一隻迺爲汝所持', '汝持此隻將奚爲', '十方三世包無遺', '大撓十干十二支', '衍作六十花參差', '釋迦佛亦不出斯', '丈六身外還屬誰', '七十九年略可推', '無始劫來何從知', '可滿盛著瑯琊兒', '任汝胎年月日時', '烏窠披上粗繒衣', '龍尾引入黄金墀', '平川袤野觀游絲東西南', '北隨風飛水流雲在俱遲遲', '凡度眼者都忘機', '一物今古長光輝', '無頭無尾無骨皮無男無', '女無妾妻無肝無膽無心脾', '大率一切皆無之', '太空赤立孤悽悽', '珞琭忽見全如癡', '何況呂李楊徐奚', '我命居申西南維', '我身在未正直西', '臘月三十日到來', '此身此命成煙霏', '捲起卦盤收卦棋', '梅軒共看花陰移']","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 11, 7, 7, 10, 11, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,11,7,7,10,11,7,7,7,7,7,7,7,7,7,7",30,224,False,,其他
,袁去华,思佳客,宋代,词,"['飞燕双', '双掌上身', '花光纷', '艳晚妆新', '纤腰妙舞萦回雪', '皓齿清歌遏住云', '欢卜夜', '座添春', '近前生', '怕主人嗔', '主人见惯浑闲事', '恼杀醒狂一个人']","[3, 4, 3, 4, 7, 7, 3, 3, 3, 4, 7, 7]","3,4,3,4,7,7,3,3,3,4,7,7",12,55,False,,词
,沈蔚,柳初新,宋代,词,"['楚天来', '驾春相送', '半醉侧', '花冠重', '瑶台清宴群仙戏', '手剪出彩衣犹动', '谁拂瑶', '琴巧弄', '舞丹山', '三千雏凤', '艳冶轻', '盈放纵', '倚东风', '从来遍宠', '桃花溪上相思未', '断愁掩五云真洞', '算曾揖', '飞鸾双控', '等闲入', '襄王春梦']","[3, 4, 3, 3, 7, 7, 3, 3, 3, 4, 3, 3, 3, 4, 7, 7, 3, 4, 3, 4]","3,4,3,3,7,7,3,3,3,4,3,3,3,4,7,7,3,4,3,4",20,81,False,,词
,倪偁,南歌子,宋代,词,"['佳月当今夕', '清尊尽客欢', '参横斗', '转夜将阑', '试泛小溪', '深处与重看', '野水从磨激', '群山势郁盘', '殷勤照', '我一杯残', '更有谪仙', '奇句斗清寒']","[5, 5, 3, 4, 4, 5, 5, 5, 3, 4, 4, 5]","5,5,3,4,4,5,5,5,3,4,4,5",12,52,False,,词
,陈允平,满庭芳,宋代,词,"['槐影连阴竹光抟', '露小荷新绿浮园', '簟纹如浪', '绡帐碧笼烟', '回合溪桥一曲', '初雨过流水溅溅', '阑干外沙鸥野', '鸟飞过钓鱼船', '浮生同幻境眼', '空四海迹寄三椽', '但随天休', '问我后谁前', '要识渊明琴趣', '真真意都在无弦', '薰风里纶巾羽', '扇一枕北窗眠']","[7, 7, 4, 5, 6, 7, 6, 6, 6, 7, 4, 5, 6, 7, 6, 6]","7,7,4,5,6,7,6,6,6,7,4,5,6,7,6,6",16,95,False,,词
,晏殊,渔家傲,宋代,词,"['幽鹭慢', '来窥品格', '双鱼岂', '解传消息', '绿柄嫩', '香频采摘', '心', '似织', '条条不', '断谁牵役', '粉泪暗', '和清露滴', '罗衣染', '尽秋江色', '对面不', '言情脉脉', '烟', '水隔', '无人说', '似长相忆']","[3, 4, 3, 4, 3, 4, 1, 2, 3, 4, 3, 4, 3, 4, 3, 4, 1, 2, 3, 4]","3,4,3,4,3,4,1,2,3,4,3,4,3,4,3,4,1,2,3,4",20,62,False,,词
71756fba-d59a-4200-8e85-5f451c26ddf2,徐僑,云山歌,宋代,诗,"['雲山窈兮風微', '山徑繚兮雲依', '蘭馨兮晨晞', '松樛兮夕暉', '有禽消摇其間兮', '不去飛俛啄兮蔌薇', '昂吟兮綠筠枝春', '與鼯騰兮秋鶑與啼', '希鸞鵠兮志亦幾', '絕樊弋兮隨所棲', '空碧臨臨兮山四', '圍泉咽咽兮流以時', '寧易地兮潁若箕', '與世相忘兮幽人期', '山雖高兮步坦夷', '雲雖深兮光陸離', '胸洞洞兮陶然以', '怡祗天命兮安厥宜']","[6, 6, 5, 5, 7, 8, 7, 8, 7, 7, 7, 8, 7, 8, 7, 7, 7, 8]","6,6,5,5,7,8,7,8,7,7,7,8,7,8,7,7,7,8",18,125,False,,其他
,丘崈,朝中措,宋代,词,"['晚风斜', '日折梅花', '楼外', '卷残霞', '领略一城春气', '华灯十万人家', '轻衫短帽风前', '趁马月下随车', '道个小来脚定', '那人笑隔笼纱']","[3, 4, 2, 3, 6, 6, 6, 6, 6, 6]","3,4,2,3,6,6,6,6,6,6",10,48,False,,词
,无名氏,导引,宋代,词,"['圣皇巡狩', '清跸驻三吴', '十世', '嗣瑶图', '边尘不动干戈', '戢文德溥天敷', '灰飞缇', '室气潜嘘', '郊见', '紫坛初', '归来赦令楼前', '下喜气溢寰区']","[4, 5, 2, 3, 6, 6, 3, 4, 2, 3, 6, 6]","4,5,2,3,6,6,3,4,2,3,6,6",12,50,False,,词
ce2c31fa-c7cc-48a7-b674-78a366043583,趙孟堅,客中思家 其一,宋代,诗,"['微風過處有清', '香知是荼隔短牆', '相得故園成索寞', '詩盟誰復爲平章']","[6, 7, 7, 7]","6,7,7,7",4,27,False,,其他
b26105a2-d9e4-4f3a-a0d4-1adb67facb0f,韓翃,留题宁川香盖寺壁,唐代,诗,"['愛遠登', '高塵眼開', '爲憐蕭寺上經臺', '山川誰識龍蛇蟄', '天地自迎風雨來', '柳放寒條秋已老', '雁搖孤翼暮空迴', '何人會得其中事', '又被殘', '花落日催']","[3, 4, 7, 7, 7, 7, 7, 7, 3, 4]","3,4,7,7,7,7,7,7,3,4",10,56,False,,其他
c8ac76d0-2f30-4c96-9436-600360e7043b,曹勛,和郑康道二首 其一,宋代,诗,"['絕歎當年故作癡', '水邊林下欲清非', '未應阮籍涂窮慣', '自是王通世念微', '仗節舊聞英槩偉', '挂冠惜與壯心違', '起予徑辦從公', '物一芒鞋一衲衣']","[7, 7, 7, 7, 7, 7, 6, 7]","7,7,7,7,7,7,6,7",8,55,False,,其他
,高登,好事近,宋代,词,"['送客过江村', '况值重阳佳节', '向晚西风萧', '瑟正离人愁绝', '尊前相顾惜参', '商引十分蕉叶', '回首高阳人', '散负西楼风月']","[5, 6, 5, 6, 6, 6, 5, 6]","5,6,5,6,6,6,5,6",8,45,False,,词
,欧阳修,浪淘沙,宋代,词,"['花外', '倒金翘', '饮散', '无憀', '柔桑蔽', '日柳迷条', '此地年时会', '一醉还是春朝', '今日', '举轻桡', '帆影', '飘飘', '长亭回', '首短亭遥', '过尽长亭人', '更远特地魂销']","[2, 3, 2, 2, 3, 4, 5, 6, 2, 3, 2, 2, 3, 4, 5, 6]","2,3,2,2,3,4,5,6,2,3,2,2,3,4,5,6",16,54,False,,词
67d6d29d-1ed0-415b-a1fc-d461d2b48e38,鄭獬,送仲巽归阙下,宋代,诗,"['老驥不妄行', '蒼鷹不虛擊', '高車折軸棄路旁', '繭栗犢兒負其力', '指麾萬事自有理', '不須破海驚霹靂', '君不見張侯白頭', '郎仗節雍容在南國', '事如倒山落面來', '談笑當之不遺策', '往時夸者欲驚俗', '揭浪翻風一千尺', '屢成大獄沸如糜', '六月飛霜觸白日', '張侯不矜亦不倚', '老驥蒼鷹稱其德', '洞庭之北十二州', '吏民帖帖甘眠食', '有詔奪歸不得留', '正值風雨花狼籍', '離思浩蕩入青春', '楚澤荆山淡無色', '此行况是赤縣官', '賢者宜令天子識', '公雖已老心尚存', '今不急用真可惜', '但用河南張漢陽', '何必東山謝安石']","[5, 5, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","5,5,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7",28,193,False,,其他
5c3f32d6-288d-461a-82c1-07a91a9f0c45,高斯得,冬大雷电,宋代,诗,"['方冬十月天炎蒸', '雷公吼怒聲憑憑', '投壺玉女忽大笑', '晦明倏爍來相乘', '天方收聲地藏蟄', '激怒豈爲陰所陵', '圓蒼寓意端有在', '要使强臣生戰兢', '强臣聞之但一笑', '小兒怖我終何能', '白鷄巨浸九齡亞', '青鼠妖星千道稜', '我猶視爾爲戲劇', '此雷何啻蟲薨薨', '聖君小變亦知懼', '姦臣大異那能懲', '寄語天公停此小伎倆', '只須一聲霹靂王茂宏']","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 9]","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9",18,130,False,,其他
4bf86b53-94f5-411a-95f3-81f5a53abd22,釋慧空,偈十三首 其一一,宋代,诗,"['雪峰禪無星子', '只見陞堂打鼓', '賺得大衆上來', '近日山中有虎', '長至令晨', '顛言倒語', '祖師心印', '堪作何用', '無位真人', '屎也不直', '獨步青霄', '徒誇好手', '和泥合水', '罕遇同流']","[6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","6,6,6,6,4,4,4,4,4,4,4,4,4,4",14,64,False,,其他
d2e0ccdf-ef81-48fe-a0fa-074feb25db18,孫應時,唐侯仲友之守台为浮梁于江象山令蒋鹗考叔赋江有济三章以献余时官于台见而陋之作江有梁 其一,宋代,诗,"['江有梁', '昔所無兮', '台之民', '維艱虞兮', '我南之耕', '其出于于', '我北之趨', '維薪維芻', '匪伊薪芻', '行旅載途', '風雨晦冥', '海波愁予', '豈無舟人', '徼利以呼', '偪仄淪胥', '云誰之辜']","[3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4",16,62,False,,其他
fd52dccc-8d11-4989-b422-92e32b80544d,司馬光,孟尝君歌,宋代,诗,"['君不見薛公在齊當', '路時三千豪士相追隨', '邑封萬戶無自入', '椎牛釃酒不爲貲', '門下紛紛如市人', '雞鳴狗盗亦同塵', '一朝失勢賓客落', '唯有馮驩西入秦']","[8, 9, 7, 7, 7, 7, 7, 7]","8,9,7,7,7,7,7,7",8,59,False,,其他
ea6960e7-d6f3-40fe-8bb9-b04e1da10c59,易靜,兵要望江南 占蛇第十九(京本列第二十一○十二首) 十二,唐代,诗,"['下營畢京本作軍遶', '寨京本作蛇遶大蛇棲', '必有賊京本作戰兵來打寨高強營壘', '矗京本作布旌旗謹慎欲京本作好防之']","[8, 9, 15, 16]","8,9,15,16",4,48,False,,其他
b04d72bc-a3b5-4a38-baa0-eb40f5a0595a,擇禪師,夹山顿遇以华亭颂,唐代,诗,"['一泛輕舟數十年', '隨風逐浪任因緣', '祇道子期能此字殘', '損律誰知座主將參禪', '前無寺成椿橛', '句下相投事不然', '遙指碧潭垂釣叟', '被師呵退頓忘筌', '同', '前']","[7, 7, 8, 9, 6, 7, 7, 7, 1, 1]","7,7,8,9,6,7,7,7,1,1",10,60,False,,其他
3bbb29cb-a28d-4ef1-8fe4-f8fed51c619f,楊朏,玉泉院荔枝轩,宋代,诗,"['曾觀荔枝圖', '幾費丹青粧', '能紅能紫亦能綠', '不能寫得天然香', '曾讀荔枝譜', '品品堪第一', '較量滋味論高低', '大抵聞名不聞實', '我疑真宰推化工', '安排百果分番紅', '杏梅桃李不足數', '先教碌碌隨春風', '錦囊玉液相渾淪', '百果讓作東南元', '別有真香與味色', '一時分付荔枝軒']","[5, 5, 7, 7, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","5,5,7,7,5,5,7,7,7,7,7,7,7,7,7,7",16,104,False,,其他
282d5e5c-9ffc-4ea3-a933-1c9bdc15f1ef,易靜,兵要望江南 风角第二(辛本作「占风角第二」、京本作「占风第三」.三十三首) 十二,唐代,诗,"['假令京本作今', '法且論在三冬', '彼國守乾吾欲討風生辛本川本京本', '作顛西北不堪征京本作攻以此較餘宮']","[6, 6, 15, 16]","6,6,15,16",4,43,False,,其他
a1fccc99-80fc-405e-b440-cdf74922e4cf,鄧□誥,留题大云寺石洞,宋代,诗,"['大雲陰洞石嶄', '然跳攫萬狀全', '海醜神殭且死', '吳江恚浪凍來堅', '元功物窺天藴', '巨手題詩玩化權', '勿訝荒唐非格', '調勾傲吏醉成篇']","[6, 6, 6, 7, 6, 7, 6, 7]","6,6,6,7,6,7,6,7",8,51,False,,其他
da756677-76c2-4511-a388-849ff563db42,沈括,句 其一,宋代,诗,"['百辟九', '霄環帝座']","[3, 4]","3,4",2,7,False,,其他
,赵鼎,望海潮,宋代,词,"['双峰遥促回波奔', '注茫茫溅雨飞沙', '霜凛剑戈风生阵', '马如闻万鼓齐挝', '儿戏', '笑夫差', '漫水犀强', '弩一战鱼虾', '依旧群龙怒', '卷银汉下天涯', '雷驱电', '炽雄夸', '似云垂鹏', '背雪喷鲸牙', '须臾变灭天容水', '色琼田万顷无瑕', '俗眼', '但惊嗟', '试望中彷', '佛三岛烟霞', '旧隐依然几', '时归去泛灵槎']","[7, 7, 7, 7, 2, 3, 4, 5, 5, 6, 3, 3, 4, 5, 7, 7, 2, 3, 4, 5, 5, 6]","7,7,7,7,2,3,4,5,5,6,3,3,4,5,7,7,2,3,4,5,5,6",22,107,False,,词
